x0,x1,y
14.65060769809597,10.696206175805036,0.0
11.230399733139162,3.66481126309242,0.0
0.029129225947672754,12.43936448363343,0.0
2.1190836910508857,11.214599577982243,0.0
15.148184488714982,12.25483610752188,0.0
9.120519742465554,21.84507444108772,0.0
2.282659787765564,20.582228316840368,0.0
0.40664791293552827,16.333732020031867,0.0
12.630167355497644,24.574491595205462,0.0
16.71735347080086,9.730604582950933,0.0
12.111762320735568,24.712325639786293,0.0
29.394141576492938,4.288518920365025,0.0
16.344950025866112,7.139093981664617,0.0
12.229840028223007,8.503177240842998,0.0
0.10749782023717125,5.816679475640139,1.0
3.256701381895236,1.067795143498238,1.0
8.710238705937456,2.1376426539975704,1.0
9.785292321915511,7.548354796625132,1.0
4.9546743047268516,8.833295801912497,1.0
8.353014748527025,8.958401842646659,1.0
8.103378597498406,6.259760962835021,1.0
2.3605419356969737,6.386845950591427,1.0
1.2425566875191885,9.105307763295158,1.0
9.779333520919618,8.189912377559796,1.0
8.579442492281931,5.438191564487068,1.0
9.78568683044423,6.787277471085648,1.0
2.453514194152322,1.0084405687846343,1.0
2.9285453847700484,0.24337990384500796,1.0
6.596457117293352,0.484274788084359,1.0
3.4962573508331807,3.419047523088471,1.0
1.7821618948772489,4.887338638541127,1.0
1.5261064562994542,7.308475363601495,1.0
2.542249776506431,6.090278046560728,1.0
7.952413909431289,6.644761331692467,1.0
22.302306922839136,21.435125524927088,1.0
28.424343166058545,25.590864958440616,1.0
27.36058353195639,22.711679535557092,1.0
27.072519462551,23.160898420145728,1.0
22.43720430877469,21.21844787234744,1.0
20.106348927047243,25.384997933525156,1.0
20.13297854411221,27.796092297049956,1.0
23.753892289003716,28.337654868765078,1.0
23.550273477391478,24.525067976614814,1.0
21.60155996727297,28.034077360647544,1.0
25.510564315652772,22.84087318651694,1.0
24.81585246588157,25.667597092203934,1.0
27.078201374638837,29.263503636062325,1.0
22.55230329270779,26.179043555970807,1.0
24.667625143879004,27.54732797563321,1.0
25.694579540198276,24.613892743196477,1.0
28.888508503026063,29.365784228863742,1.0
22.358944850237823,29.64230984166886,1.0
21.296197837897804,23.357320819493886,1.0
28.154693011293695,24.665845176838268,1.0
